From_Date,To_Date
05/28/2023,06/07/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33273517 / 05/31/2023,PU,PCS : 1     WT : 10.00,PU#   10091567,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 5/31/2023 04:26,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 5/31/2023 04:28,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273616 / 05/31/2023,PU,PCS : 1     WT : 10.00,PU#   10091666,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 5/31/2023 05:28,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 5/31/2023 05:30,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273662 / 05/31/2023,PU,PCS : 1     WT : 10.00,PU#   10091712,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 5/31/2023 05:58,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 5/31/2023 06:00,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275089 / 05/31/2023,PU,PCS : 1     WT : 10.00,PU#   10093139,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 5/31/2023 19:09,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 5/31/2023 19:10,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275103 / 05/31/2023,PU,PCS : 1     WT : 10.00,PU#   10093153,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 5/31/2023 19:20,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 5/31/2023 19:22,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275142 / 05/31/2023,PU,PCS : 1     WT : 10.00,PU#   10093192,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 5/31/2023 20:09,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 5/31/2023 20:10,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275215 / 05/31/2023,PU,PCS : 1     WT : 10.00,PU#   10093265,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 5/31/2023 20:30,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 5/31/2023 20:31,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33277219 / 06/01/2023,PU,PCS : 1     WT : 10.00,PU#   10095269,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 6/1/2023 19:22,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 6/1/2023 19:26,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33277239 / 06/01/2023,PU,PCS : 1     WT : 10.00,PU#   10095289,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 6/1/2023 19:42,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 6/1/2023 19:46,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33277375 / 06/01/2023,PU,PCS : 1     WT : 10.00,PU#   10095425,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 6/1/2023 21:00,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 6/1/2023 21:04,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33277423 / 06/01/2023,PU,PCS : 1     WT : 10.00,PU#   10095473,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 6/1/2023 21:39,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 6/1/2023 21:43,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33279511 / 06/02/2023,PU,PCS : 1     WT : 1.00,PU#   10097561,TEST PICKUP SFO,123 MAIN ST,,"SAN FRANCISCO, CA 94128",PU TM : 6/2/2023 13:12,SAN FRANCISCO (SFO),Highway 101,,"SAN FRANCISCO, CA 94128",DEL TM : 6/2/2023 13:13,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33280803 / 06/04/2023,PU,PCS : 1     WT : 10.00,PU#   10098853,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 6/4/2023 19:28,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 6/4/2023 19:32,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33280805 / 06/04/2023,PU,PCS : 1     WT : 10.00,PU#   10098855,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 6/4/2023 19:49,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 6/4/2023 19:53,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33280874 / 06/04/2023,PU,PCS : 1     WT : 10.00,PU#   10098924,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 6/4/2023 21:07,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 6/4/2023 21:11,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33280884 / 06/04/2023,PU,PCS : 1     WT : 10.00,PU#   10098934,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 6/4/2023 21:45,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 6/4/2023 21:49,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33281733 / 06/05/2023,PU,PCS : 1     WT : 10.00,PU#   10099783,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 6/5/2023 09:58,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 6/5/2023 10:02,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33281744 / 06/05/2023,PU,PCS : 1     WT : 10.00,PU#   10099794,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 6/5/2023 10:21,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 6/5/2023 10:25,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33269914 / 05/29/2023,DL,PCS : 1     WT : 10.00,PU#   10087964,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/29/2023 10:36,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/29/2023 10:37,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33270076 / 05/29/2023,DL,PCS : 1     WT : 10.00,PU#   10088126,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/29/2023 12:06,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/29/2023 12:08,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33270093 / 05/29/2023,DL,PCS : 1     WT : 10.00,PU#   10088143,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/29/2023 12:21,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/29/2023 12:23,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33270745 / 05/30/2023,DL,PCS : 1     WT : 10.00,PU#   10088795,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/30/2023 02:32,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/30/2023 02:34,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33270825 / 05/30/2023,DL,PCS : 1     WT : 10.00,PU#   10088875,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/30/2023 03:50,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/30/2023 03:52,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33270835 / 05/30/2023,DL,PCS : 1     WT : 10.00,PU#   10088885,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/30/2023 04:07,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/30/2023 04:08,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273496 / 05/31/2023,DL,PCS : 1     WT : 10.00,PU#   10091546,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/31/2023 03:15,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/31/2023 03:20,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273517 / 05/31/2023,DL,PCS : 1     WT : 10.00,PU#   10091567,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/31/2023 03:34,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/31/2023 03:36,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273616 / 05/31/2023,DL,PCS : 1     WT : 10.00,PU#   10091666,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/31/2023 04:38,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/31/2023 04:40,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275089 / 05/31/2023,DL,PCS : 1     WT : 10.00,PU#   10093139,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/31/2023 18:14,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/31/2023 18:15,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275103 / 05/31/2023,DL,PCS : 1     WT : 10.00,PU#   10093153,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/31/2023 18:26,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/31/2023 18:27,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275142 / 05/31/2023,DL,PCS : 1     WT : 10.00,PU#   10093192,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 5/31/2023 19:14,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 5/31/2023 19:16,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33277219 / 06/01/2023,DL,PCS : 1     WT : 10.00,PU#   10095269,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 6/1/2023 18:32,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 6/1/2023 18:33,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33277239 / 06/01/2023,DL,PCS : 1     WT : 10.00,PU#   10095289,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 6/1/2023 18:53,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 6/1/2023 18:54,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33280803 / 06/04/2023,DL,PCS : 1     WT : 10.00,PU#   10098853,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 6/4/2023 18:38,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 6/4/2023 18:39,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33280805 / 06/04/2023,DL,PCS : 1     WT : 10.00,PU#   10098855,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 6/4/2023 18:59,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 6/4/2023 19:00,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33280874 / 06/04/2023,DL,PCS : 1     WT : 10.00,PU#   10098924,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 6/4/2023 20:18,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 6/4/2023 20:19,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33281733 / 06/05/2023,DL,PCS : 1     WT : 10.00,PU#   10099783,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 6/5/2023 09:10,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 6/5/2023 09:11,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33281744 / 06/05/2023,DL,PCS : 1     WT : 10.00,PU#   10099794,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 6/5/2023 09:32,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 6/5/2023 09:33,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33268901 / 05/29/2023,PU,PCS : 1     WT : 24.00,PU#   10086951,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 5/29/2023 00:20,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 5/29/2023 00:22,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33268962 / 05/29/2023,PU,PCS : 1     WT : 24.00,PU#   10087012,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 5/29/2023 01:16,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 5/29/2023 01:17,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33270055 / 05/29/2023,PU,PCS : 1     WT : 24.00,PU#   10088105,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 5/29/2023 11:47,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 5/29/2023 11:48,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33270743 / 05/30/2023,PU,PCS : 1     WT : 2.00,PU#   10088793,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 5/30/2023 02:14,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 5/30/2023 02:15,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33270946 / 05/30/2023,PU,PCS : 1     WT : 2.00,PU#   10088996,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 5/30/2023 04:30,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 5/30/2023 04:32,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33271784 / 05/30/2023,PU,PCS : 1     WT : 3.00,PU#   10089834,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : ,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : ,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273299 / 05/31/2023,PU,PCS : 1     WT : 24.00,PU#   10091349,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273357 / 05/31/2023,PU,PCS : 1     WT : 24.00,PU#   10091407,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 5/31/2023 01:34,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273408 / 05/31/2023,PU,PCS : 1     WT : 24.00,PU#   10091458,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273413 / 05/31/2023,PU,PCS : 1     WT : 24.00,PU#   10091463,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 5/31/2023 01:59,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 5/31/2023 02:01,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273433 / 05/31/2023,PU,PCS : 1     WT : 24.00,PU#   10091483,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 5/31/2023 02:20,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 5/31/2023 02:22,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273531 / 05/31/2023,PU,PCS : 1     WT : 3.00,PU#   10091581,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 5/31/2023 04:56,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 5/31/2023 04:58,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273566 / 05/31/2023,PU,PCS : 1     WT : 50.00,PU#   10091616,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 5/31/2023 02:08,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 5/31/2023 02:17,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33273636 / 05/31/2023,PU,PCS : 1     WT : 151.00,PU#   10091686,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 5/31/2023 02:47,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 5/31/2023 02:49,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275085 / 05/31/2023,PU,PCS : 1     WT : 24.00,PU#   10093135,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 5/31/2023 18:00,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 5/31/2023 18:02,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275120 / 05/31/2023,PU,PCS : 1     WT : 3.00,PU#   10093170,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 5/31/2023 19:44,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 5/31/2023 19:45,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275128 / 05/31/2023,PU,PCS : 1     WT : 50.00,PU#   10093178,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 5/31/2023 16:54,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 5/31/2023 17:00,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33275202 / 05/31/2023,PU,PCS : 1     WT : 151.00,PU#   10093252,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 5/31/2023 17:21,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 5/31/2023 17:23,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33277206 / 06/01/2023,PU,PCS : 1     WT : 24.00,PU#   10095256,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 6/1/2023 18:06,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 6/1/2023 18:10,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33277280 / 06/01/2023,PU,PCS : 1     WT : 3.00,PU#   10095330,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 6/1/2023 20:23,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 6/1/2023 20:26,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33277339 / 06/01/2023,PU,PCS : 1     WT : 50.00,PU#   10095389,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 6/1/2023 17:38,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 6/1/2023 17:47,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33277387 / 06/01/2023,PU,PCS : 1     WT : 151.00,PU#   10095437,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 6/1/2023 18:23,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 6/1/2023 18:27,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
,33280802 / 06/04/2023,PU,PCS : 1     WT : 24.00,PU#   10098852,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 6/4/2023 18:11,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 6/4/2023 18:15,,           TotalShipment : 94        Total PCS : 94        Total WT :  1883      
