From_Date,To_Date
03/27/2023,04/06/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33175286 / 04/04/2023,PU,PCS : 1     WT : 24.00,PU#   9993336,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 4/4/2023 01:41,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 4/4/2023 01:42,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33175323 / 04/04/2023,PU,PCS : 1     WT : 24.00,PU#   9993373,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 4/4/2023 02:20,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 4/4/2023 02:22,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33175434 / 04/04/2023,PU,PCS : 1     WT : 24.00,PU#   9993484,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 4/4/2023 03:05,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 4/4/2023 03:06,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33175442 / 04/04/2023,PU,PCS : 1     WT : 3.00,PU#   9993492,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 4/4/2023 04:48,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 4/4/2023 04:50,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33175445 / 04/04/2023,PU,PCS : 1     WT : 50.00,PU#   9993495,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 4/4/2023 01:58,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 4/4/2023 02:06,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33165327 / 03/29/2023,PU,PCS : 1     WT : 20.00,PU#   9983377,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33165357 / 03/29/2023,PU,PCS : 1     WT : 20.00,PU#   9983407,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33165413 / 03/29/2023,PU,PCS : 1     WT : 20.00,PU#   9983463,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/29/2023 10:42,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33165518 / 03/29/2023,PU,PCS : 1     WT : 20.00,PU#   9983568,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/29/2023 11:00,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 3/29/2023 11:01,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33165598 / 03/29/2023,PU,PCS : 1     WT : 20.00,PU#   9983648,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/29/2023 11:36,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 3/29/2023 11:37,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33165661 / 03/29/2023,PU,PCS : 1     WT : 20.00,PU#   9983711,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/29/2023 12:01,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 3/29/2023 12:02,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33165790 / 03/29/2023,PU,PCS : 1     WT : 20.00,PU#   9983840,AUTOMATION RV (F5505),304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/29/2023 13:27,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 3/29/2023 13:28,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33173261 / 04/03/2023,PU,PCS : 1     WT : 3.00,PU#   9991311,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 4/3/2023 07:57,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : 4/3/2023 07:59,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33173526 / 04/03/2023,PU,PCS : 1     WT : 20.00,PU#   9991576,AUTOMATION RV (F5505),304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 4/3/2023 08:15,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 4/3/2023 08:17,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,33175439 / 04/04/2023,PU,PCS : 1     WT : 3.00,PU#   9993489,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 4/4/2023 04:37,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : 4/4/2023 04:39,,           TotalShipment : 32        Total PCS : 32        Total WT :  705      
,,,,,,,,,,,,,,,           Shipment : 32        SubTotal PCS : 32        SubTotal WT :  705      ,           TotalShipment : 32        Total PCS : 32        Total WT :  705      

