From_Date,To_Date
03/17/2023,03/27/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33145452 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963503,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33145489 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963540,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/21/2023 11:51,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/21/2023 11:52,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33147589 / 03/22/2023,PU,PCS : 1     WT : 24.00,PU#   9965640,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/22/2023 02:52,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/22/2023 02:53,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33147611 / 03/22/2023,PU,PCS : 1     WT : 24.00,PU#   9965662,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/22/2023 03:29,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/22/2023 03:29,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33151584 / 03/23/2023,PU,PCS : 1     WT : 3.00,PU#   9969635,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 3/23/2023 05:14,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 3/23/2023 05:14,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33151593 / 03/23/2023,PU,PCS : 1     WT : 50.00,PU#   9969644,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 3/23/2023 02:20,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 3/23/2023 02:25,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33152121 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970172,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : ,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : ,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33152198 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970249,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 3/23/2023 06:45,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 3/23/2023 06:46,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33152242 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970293,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 3/23/2023 07:01,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 3/23/2023 07:02,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33152274 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970325,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 3/23/2023 07:17,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 3/23/2023 07:18,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33152300 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970351,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 3/23/2023 07:28,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 3/23/2023 07:29,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33152410 / 03/23/2023,PU,PCS : 1     WT : 151.00,PU#   9970461,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 3/23/2023 08:32,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 3/23/2023 08:33,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33151579 / 03/23/2023,PU,PCS : 1     WT : 3.00,PU#   9969630,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 3/23/2023 05:06,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : 3/23/2023 05:07,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,33155643 / 03/24/2023,PU,PCS : 1     WT : 50.00,PU#   9973694,TEST - WALMART,1400 HILLTOP MALL RD,,"RICHMOND, CA 94806",PU TM : ,TEST - FEDEX SHIP CENTER,1600 63rd St,,"EMERYVILLE, CA 94608",DEL TM : ,,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      
,,,,,,,,,,,,,,,           Shipment : 42        SubTotal PCS : 42        SubTotal WT :  1650      ,           TotalShipment : 42        Total PCS : 42        Total WT :  1650      

