From_Date,To_Date
06/05/2023,06/15/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33227866 / 06/08/2023,PU,PCS : 1     WT : 20.00,PU#   10045915,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  481      
,33227903 / 06/08/2023,PU,PCS : 1     WT : 20.00,PU#   10045952,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  481      
,33227913 / 06/08/2023,PU,PCS : 1     WT : 20.00,PU#   10045962,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  481      
,33227934 / 06/08/2023,PU,PCS : 1     WT : 20.00,PU#   10045983,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  481      
,33227938 / 06/08/2023,PU,PCS : 1     WT : 20.00,PU#   10045987,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  481      
,33227941 / 06/08/2023,PU,PCS : 1     WT : 20.00,PU#   10045990,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  481      
,33227954 / 06/08/2023,PU,PCS : 1     WT : 20.00,PU#   10046003,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  481      
,33228503 / 06/08/2023,PU,PCS : 1     WT : 3.00,PU#   10046552,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 6/8/2023 12:09,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 6/8/2023 12:15,,           TotalShipment : 21        Total PCS : 21        Total WT :  481      
,33228802 / 06/09/2023,PU,PCS : 1     WT : 20.00,PU#   10046851,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  481      
,33233466 / 06/15/2023,PU,PCS : 1     WT : 20.00,PU#   10051515,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,VELOX EXPRESS C/O NGL,5701 FORTUNE CIRCLE SOUTH,,"DREXEL GARDENS, IN 46241",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  481      
,,,,,,,,,,,,,,,           Shipment : 21        SubTotal PCS : 21        SubTotal WT :  481      ,           TotalShipment : 21        Total PCS : 21        Total WT :  481      

