From_Date,To_Date
08/18/2023,08/28/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33433672 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10251661,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/25/2023 06:29,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 8/25/2023 06:32,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433707 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10251696,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/25/2023 06:59,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/25/2023 07:02,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437898 / 08/28/2023,PU,PCS : 1     WT : 10.00,PU#   10255885,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/28/2023 03:35,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 8/28/2023 03:38,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426340 / 08/21/2023,PU,PCS : 1     WT : 10.00,PU#   10244341,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/22/2023 00:02,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/22/2023 00:05,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426431 / 08/22/2023,PU,PCS : 1     WT : 10.00,PU#   10244432,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/22/2023 00:25,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/22/2023 00:28,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426703 / 08/22/2023,PU,PCS : 1     WT : 10.00,PU#   10244704,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/22/2023 04:48,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/22/2023 04:51,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434419 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10252408,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/25/2023 11:19,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/25/2023 11:22,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434481 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10252470,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/25/2023 11:51,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434545 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10252534,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/25/2023 12:27,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 8/25/2023 12:30,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434581 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10252570,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/25/2023 12:55,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/25/2023 12:58,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437830 / 08/28/2023,PU,PCS : 1     WT : 10.00,PU#   10255817,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/28/2023 02:21,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/28/2023 02:24,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437850 / 08/28/2023,PU,PCS : 1     WT : 10.00,PU#   10255837,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/28/2023 02:54,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/28/2023 02:57,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426431 / 08/22/2023,DL,PCS : 1     WT : 10.00,PU#   10244432,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/21/2023 23:34,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/21/2023 23:35,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426703 / 08/22/2023,DL,PCS : 1     WT : 10.00,PU#   10244704,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/22/2023 03:58,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/22/2023 03:59,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426816 / 08/22/2023,DL,PCS : 1     WT : 10.00,PU#   10244817,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/22/2023 04:31,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/22/2023 04:32,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429382 / 08/23/2023,DL,PCS : 1     WT : 10.00,PU#   10247383,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/23/2023 05:37,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/23/2023 05:38,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429531 / 08/23/2023,DL,PCS : 1     WT : 10.00,PU#   10247532,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/23/2023 07:11,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/23/2023 07:12,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433555 / 08/25/2023,DL,PCS : 1     WT : 10.00,PU#   10251544,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/25/2023 04:25,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/25/2023 04:26,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433625 / 08/25/2023,DL,PCS : 1     WT : 10.00,PU#   10251614,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/25/2023 05:00,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/25/2023 05:00,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433707 / 08/25/2023,DL,PCS : 1     WT : 10.00,PU#   10251696,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/25/2023 06:09,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/25/2023 06:10,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434419 / 08/25/2023,DL,PCS : 1     WT : 10.00,PU#   10252408,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/25/2023 10:28,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/25/2023 10:29,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434481 / 08/25/2023,DL,PCS : 1     WT : 10.00,PU#   10252470,WASHINGTON NATL (DCA),1 Aviation Cir,,"WASHINGTON, DC 22202",PU TM : ,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/25/2023 11:00,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434581 / 08/25/2023,DL,PCS : 1     WT : 10.00,PU#   10252570,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/25/2023 12:05,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/25/2023 12:05,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437830 / 08/28/2023,DL,PCS : 1     WT : 10.00,PU#   10255817,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/28/2023 01:30,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/28/2023 01:31,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437850 / 08/28/2023,DL,PCS : 1     WT : 10.00,PU#   10255837,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/28/2023 02:04,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/28/2023 02:04,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33425280 / 08/21/2023,PU,PCS : 1     WT : 24.00,PU#   10243281,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426612 / 08/22/2023,PU,PCS : 1     WT : 24.00,PU#   10244613,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429090 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10247091,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429169 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10247170,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429670 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10247671,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/23/2023 07:56,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/23/2023 07:57,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33432106 / 08/24/2023,PU,PCS : 1     WT : 24.00,PU#   10250101,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433685 / 08/25/2023,PU,PCS : 1     WT : 3.00,PU#   10251674,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/25/2023 06:46,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/25/2023 06:48,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434507 / 08/25/2023,PU,PCS : 1     WT : 50.00,PU#   10252496,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/25/2023 09:08,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/25/2023 09:16,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437824 / 08/28/2023,PU,PCS : 1     WT : 24.00,PU#   10255811,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/28/2023 01:12,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/28/2023 01:14,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437825 / 08/28/2023,PU,PCS : 1     WT : 24.00,PU#   10255812,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437888 / 08/28/2023,PU,PCS : 1     WT : 50.00,PU#   10255875,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/28/2023 00:13,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/28/2023 00:22,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433749 / 08/25/2023,PU,PCS : 1     WT : 151.00,PU#   10251738,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 8/25/2023 04:19,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 8/25/2023 04:22,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433646 / 08/25/2023,PU,PCS : 1     WT : 50.00,PU#   10251635,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/25/2023 03:09,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/25/2023 03:17,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433554 / 08/25/2023,PU,PCS : 1     WT : 24.00,PU#   10251543,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/25/2023 04:02,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/25/2023 04:05,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433373 / 08/25/2023,PU,PCS : 1     WT : 24.00,PU#   10251368,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/25/2023 01:26,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/25/2023 01:27,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33433318 / 08/25/2023,PU,PCS : 1     WT : 24.00,PU#   10251313,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/25/2023 00:41,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33424554 / 08/21/2023,PU,PCS : 1     WT : 24.00,PU#   10242555,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/21/2023 06:55,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/21/2023 06:56,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426321 / 08/21/2023,PU,PCS : 1     WT : 24.00,PU#   10244322,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/21/2023 22:48,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/21/2023 22:51,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426441 / 08/21/2023,PU,PCS : 1     WT : 50.00,PU#   10244442,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/21/2023 21:43,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/21/2023 21:52,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426698 / 08/22/2023,PU,PCS : 1     WT : 24.00,PU#   10244699,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/22/2023 03:34,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/22/2023 03:37,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426830 / 08/22/2023,PU,PCS : 1     WT : 50.00,PU#   10244831,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/22/2023 02:41,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/22/2023 02:49,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426875 / 08/22/2023,PU,PCS : 1     WT : 3.00,PU#   10244876,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/22/2023 06:19,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/22/2023 06:22,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426916 / 08/22/2023,PU,PCS : 1     WT : 151.00,PU#   10244917,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 8/22/2023 03:52,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 8/22/2023 03:54,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429367 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10247368,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/23/2023 05:13,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/23/2023 05:16,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429442 / 08/23/2023,PU,PCS : 1     WT : 50.00,PU#   10247443,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/23/2023 04:11,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/23/2023 04:18,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429501 / 08/23/2023,PU,PCS : 1     WT : 3.00,PU#   10247502,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/23/2023 07:46,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/23/2023 07:49,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429591 / 08/23/2023,PU,PCS : 1     WT : 151.00,PU#   10247592,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 8/23/2023 05:21,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 8/23/2023 05:24,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434397 / 08/25/2023,PU,PCS : 1     WT : 24.00,PU#   10252386,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/25/2023 10:05,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/25/2023 10:08,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434555 / 08/25/2023,PU,PCS : 1     WT : 3.00,PU#   10252544,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/25/2023 12:42,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/25/2023 12:45,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33434617 / 08/25/2023,PU,PCS : 1     WT : 151.00,PU#   10252606,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 8/25/2023 10:13,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 8/25/2023 10:16,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33437805 / 08/28/2023,PU,PCS : 1     WT : 24.00,PU#   10255792,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/28/2023 01:08,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/28/2023 01:10,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33424231 / 08/21/2023,PU,PCS : 1     WT : 20.00,PU#   10242238,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33424362 / 08/21/2023,PU,PCS : 1     WT : 20.00,PU#   10242369,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426641 / 08/22/2023,PU,PCS : 1     WT : 20.00,PU#   10244642,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33426772 / 08/22/2023,PU,PCS : 1     WT : 3.00,PU#   10244773,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/22/2023 05:08,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 8/22/2023 05:11,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
,33429185 / 08/23/2023,PU,PCS : 1     WT : 20.00,PU#   10247186,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 81        Total PCS : 81        Total WT :  1899      
