From_Date,To_Date
08/18/2023,08/28/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33286789 / 08/22/2023,PU,PCS : 1     WT : 10.00,PU#   10104744,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/22/2023 13:01,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/22/2023 13:04,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287041 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10104996,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/23/2023 01:22,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/23/2023 01:25,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287101 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10105056,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/23/2023 01:54,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/23/2023 01:57,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287146 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10105101,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/23/2023 02:34,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287194 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10105149,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/23/2023 03:06,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 8/23/2023 03:09,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287211 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10105166,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/23/2023 03:27,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/23/2023 03:28,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287213 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10105168,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/23/2023 03:34,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/23/2023 03:37,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287215 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10105170,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/23/2023 03:42,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/23/2023 03:43,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287224 / 08/23/2023,PU,PCS : 1     WT : 10.00,PU#   10105179,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/23/2023 03:55,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 8/23/2023 03:56,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288451 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10106394,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/25/2023 00:32,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/25/2023 00:34,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288458 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10106401,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/25/2023 01:02,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/25/2023 01:05,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288554 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10106497,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/25/2023 01:38,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 8/25/2023 01:42,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288606 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10106549,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/25/2023 02:11,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 8/25/2023 02:13,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288634 / 08/25/2023,PU,PCS : 1     WT : 10.00,PU#   10106577,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/25/2023 02:38,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/25/2023 02:41,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33290720 / 08/27/2023,PU,PCS : 1     WT : 10.00,PU#   10108663,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/27/2023 19:45,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/27/2023 19:46,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33290722 / 08/27/2023,PU,PCS : 1     WT : 10.00,PU#   10108665,KAISER PERMANENTE NW REGIONAL LABORATORY,13705 NE AIRPORT WAY,,"MANHATTAN, NY 10036",PU TM : 8/27/2023 20:00,LAGUARDIA (LGA),LAGUARDIA AIRPORT,,"FLUSHING, NY 11371",DEL TM : 8/27/2023 20:01,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33290725 / 08/27/2023,PU,PCS : 1     WT : 10.00,PU#   10108668,ALLEGHENY PERFORMANCE PLASTICS,3 AVE A,,"LEETSDALE, PA 15056",PU TM : 8/27/2023 20:13,PITTSBURGH (PIT),NULL,,"PITTSBURGH, PA 15231",DEL TM : 8/27/2023 20:15,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285337 / 08/21/2023,DL,PCS : 1     WT : 10.00,PU#   10103292,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/21/2023 05:33,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/21/2023 05:34,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285441 / 08/21/2023,DL,PCS : 1     WT : 10.00,PU#   10103396,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/21/2023 07:48,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/21/2023 07:49,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286704 / 08/22/2023,DL,PCS : 1     WT : 10.00,PU#   10104659,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/22/2023 08:27,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/22/2023 08:28,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286717 / 08/22/2023,DL,PCS : 1     WT : 10.00,PU#   10104672,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/22/2023 08:45,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/22/2023 08:46,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286738 / 08/22/2023,DL,PCS : 1     WT : 10.00,PU#   10104693,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/22/2023 10:36,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/22/2023 10:37,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286782 / 08/22/2023,DL,PCS : 1     WT : 10.00,PU#   10104737,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/22/2023 11:07,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/22/2023 11:08,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286789 / 08/22/2023,DL,PCS : 1     WT : 10.00,PU#   10104744,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/22/2023 12:11,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/22/2023 12:12,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287041 / 08/23/2023,DL,PCS : 1     WT : 10.00,PU#   10104996,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/23/2023 00:31,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/23/2023 00:32,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287213 / 08/23/2023,DL,PCS : 1     WT : 10.00,PU#   10105168,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/23/2023 02:44,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/23/2023 02:45,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288451 / 08/25/2023,DL,PCS : 1     WT : 10.00,PU#   10106394,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/24/2023 23:40,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/24/2023 23:41,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288458 / 08/25/2023,DL,PCS : 1     WT : 10.00,PU#   10106401,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 8/25/2023 00:11,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 8/25/2023 00:12,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285266 / 08/21/2023,PU,PCS : 1     WT : 24.00,PU#   10103227,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285335 / 08/21/2023,PU,PCS : 1     WT : 2.00,PU#   10103290,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/21/2023 05:10,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/21/2023 05:13,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285669 / 08/21/2023,PU,PCS : 1     WT : 50.00,PU#   10103624,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/21/2023 05:57,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/21/2023 06:05,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285703 / 08/21/2023,PU,PCS : 1     WT : 3.00,PU#   10103658,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/21/2023 09:31,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/21/2023 09:34,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33285717 / 08/21/2023,PU,PCS : 1     WT : 151.00,PU#   10103672,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 8/21/2023 07:03,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 8/21/2023 07:06,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286066 / 08/22/2023,PU,PCS : 1     WT : 24.00,PU#   10104021,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286068 / 08/22/2023,PU,PCS : 1     WT : 24.00,PU#   10104023,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"AUBURN, NJ 08085",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"MANHATTAN, NY 10021",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286668 / 08/22/2023,PU,PCS : 1     WT : 24.00,PU#   10104623,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286687 / 08/22/2023,PU,PCS : 1     WT : 24.00,PU#   10104642,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/22/2023 08:04,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/22/2023 08:07,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286724 / 08/22/2023,PU,PCS : 1     WT : 50.00,PU#   10104679,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/22/2023 06:54,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286737 / 08/22/2023,PU,PCS : 1     WT : 2.00,PU#   10104692,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286784 / 08/22/2023,PU,PCS : 1     WT : 50.00,PU#   10104739,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/22/2023 09:15,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/22/2023 09:23,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286801 / 08/22/2023,PU,PCS : 1     WT : 151.00,PU#   10104756,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 8/22/2023 10:20,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 8/22/2023 10:23,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33286788 / 08/22/2023,PU,PCS : 1     WT : 3.00,PU#   10104743,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/22/2023 12:48,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/22/2023 12:51,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287000 / 08/22/2023,PU,PCS : 1     WT : 24.00,PU#   10104955,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287036 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10104991,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/23/2023 00:09,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/23/2023 00:12,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287113 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10105068,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287121 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10105076,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"AUBURN, NJ 08085",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"MANHATTAN, NY 10021",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287131 / 08/22/2023,PU,PCS : 1     WT : 50.00,PU#   10105086,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/22/2023 23:15,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/22/2023 23:23,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287151 / 08/23/2023,PU,PCS : 1     WT : 3.00,PU#   10105106,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : ,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287205 / 08/23/2023,PU,PCS : 1     WT : 3.00,PU#   10105160,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/23/2023 03:22,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/23/2023 03:24,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287206 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10105161,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/23/2023 02:21,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/23/2023 02:23,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287216 / 08/23/2023,PU,PCS : 1     WT : 151.00,PU#   10105171,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 8/23/2023 00:53,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 8/23/2023 00:56,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287217 / 08/23/2023,PU,PCS : 1     WT : 50.00,PU#   10105172,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/23/2023 00:50,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/23/2023 00:51,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287574 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10105523,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33287575 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10105524,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"AUBURN, NJ 08085",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"MANHATTAN, NY 10021",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288222 / 08/24/2023,PU,PCS : 1     WT : 24.00,PU#   10106171,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288223 / 08/24/2023,PU,PCS : 1     WT : 24.00,PU#   10106172,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"AUBURN, NJ 08085",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"MANHATTAN, NY 10021",DEL TM : ,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288242 / 08/24/2023,PU,PCS : 1     WT : 24.00,PU#   10106191,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/24/2023 19:10,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/24/2023 19:11,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288448 / 08/24/2023,PU,PCS : 1     WT : 24.00,PU#   10106391,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/24/2023 23:19,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/24/2023 23:22,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288492 / 08/24/2023,PU,PCS : 1     WT : 50.00,PU#   10106435,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/24/2023 22:20,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/24/2023 22:27,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288599 / 08/25/2023,PU,PCS : 1     WT : 3.00,PU#   10106542,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/25/2023 01:50,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/25/2023 01:53,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
,33288631 / 08/25/2023,PU,PCS : 1     WT : 3.00,PU#   10106574,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/25/2023 02:26,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/25/2023 02:29,,           TotalShipment : 96        Total PCS : 96        Total WT :  2061      
