From_Date,To_Date
03/12/2023,03/22/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33138437 / 03/17/2023,PU,PCS : 1     WT : 50.00,PU#   9956488,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33138442 / 03/17/2023,PU,PCS : 1     WT : 50.00,PU#   9956493,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33138454 / 03/17/2023,PU,PCS : 1     WT : 50.00,PU#   9956505,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 3/17/2023 00:46,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33138497 / 03/17/2023,PU,PCS : 1     WT : 50.00,PU#   9956548,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33138501 / 03/17/2023,PU,PCS : 1     WT : 50.00,PU#   9956552,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 3/17/2023 01:39,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 3/17/2023 01:46,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33143297 / 03/20/2023,PU,PCS : 1     WT : 50.00,PU#   9961348,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33143302 / 03/20/2023,PU,PCS : 1     WT : 50.00,PU#   9961353,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : ,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33143308 / 03/20/2023,PU,PCS : 1     WT : 50.00,PU#   9961359,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 3/20/2023 04:37,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 3/20/2023 04:44,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33145080 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963131,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33145235 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963286,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33145312 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963363,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33145356 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963407,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/21/2023 10:44,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/21/2023 10:45,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33145418 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963469,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33145452 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963503,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33145489 / 03/21/2023,PU,PCS : 1     WT : 24.00,PU#   9963540,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/21/2023 11:51,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/21/2023 11:52,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33147589 / 03/22/2023,PU,PCS : 1     WT : 24.00,PU#   9965640,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/22/2023 02:52,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/22/2023 02:53,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33147611 / 03/22/2023,PU,PCS : 1     WT : 24.00,PU#   9965662,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 3/22/2023 03:29,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 3/22/2023 03:29,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33134162 / 03/15/2023,PU,PCS : 1     WT : 3.00,PU#   9952213,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : ,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33136065 / 03/16/2023,PU,PCS : 1     WT : 3.00,PU#   9954116,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : ,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33136198 / 03/16/2023,PU,PCS : 1     WT : 3.00,PU#   9954249,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : ,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33136475 / 03/16/2023,PU,PCS : 1     WT : 3.00,PU#   9954526,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : ,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : ,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33136498 / 03/16/2023,PU,PCS : 1     WT : 3.00,PU#   9954549,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 3/16/2023 07:40,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : 3/16/2023 07:41,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33136565 / 03/16/2023,PU,PCS : 1     WT : 3.00,PU#   9954616,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 3/16/2023 08:04,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : 3/16/2023 08:05,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,33136588 / 03/16/2023,PU,PCS : 1     WT : 3.00,PU#   9954639,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 3/16/2023 08:15,FedEx Ship Center,628 Patton Ave,,"ASHEVILLE, NC 28806",DEL TM : 3/16/2023 08:17,,           TotalShipment : 36        Total PCS : 36        Total WT :  943      
,,,,,,,,,,,,,,,           Shipment : 36        SubTotal PCS : 36        SubTotal WT :  943      ,           TotalShipment : 36        Total PCS : 36        Total WT :  943      

