From_Date,To_Date
06/09/2023,06/19/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33236684 / 06/19/2023,DL,PCS : 1     WT : 10.00,PU#   10054733,MEMPHIS (MEM),2491 Winchester Rd # 113,,"MEMPHIS, TN 38116",PU TM : 6/19/2023 05:14,OXFORD LAB,5846 DISTRIBUTION DRIVE,,"MEMPHIS, TN 38141",DEL TM : 6/19/2023 05:15,,           TotalShipment : 21        Total PCS : 21        Total WT :  399      
,33236541 / 06/19/2023,PU,PCS : 1     WT : 2.00,PU#   10054590,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 6/19/2023 01:55,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 6/19/2023 02:01,,           TotalShipment : 21        Total PCS : 21        Total WT :  399      
,33236665 / 06/19/2023,PU,PCS : 1     WT : 50.00,PU#   10054714,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 6/19/2023 02:19,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 6/19/2023 02:35,,           TotalShipment : 21        Total PCS : 21        Total WT :  399      
,33236727 / 06/19/2023,PU,PCS : 1     WT : 151.00,PU#   10054776,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 6/19/2023 03:31,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 6/19/2023 03:37,,           TotalShipment : 21        Total PCS : 21        Total WT :  399      
,33236644 / 06/19/2023,PU,PCS : 1     WT : 3.00,PU#   10054693,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 6/19/2023 04:53,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 6/19/2023 04:59,,           TotalShipment : 21        Total PCS : 21        Total WT :  399      
,33228802 / 06/09/2023,PU,PCS : 1     WT : 20.00,PU#   10046851,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  399      
,33233466 / 06/15/2023,PU,PCS : 1     WT : 20.00,PU#   10051515,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,VELOX EXPRESS C/O NGL,5701 FORTUNE CIRCLE SOUTH,,"DREXEL GARDENS, IN 46241",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  399      
,33234200 / 06/15/2023,PU,PCS : 1     WT : 20.00,PU#   10052249,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,VELOX EXPRESS C/O NGL,5701 FORTUNE CIRCLE SOUTH,,"DREXEL GARDENS, IN 46241",DEL TM : ,,           TotalShipment : 21        Total PCS : 21        Total WT :  399      
,33236638 / 06/19/2023,PU,PCS : 1     WT : 3.00,PU#   10054687,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 6/19/2023 04:28,INTEGRATED ONCOLOGY,3 FOREST PKWY,,"HUNTINGTON, CT 06484",DEL TM : 6/19/2023 04:34,,           TotalShipment : 21        Total PCS : 21        Total WT :  399      
,,,,,,,,,,,,,,,           Shipment : 21        SubTotal PCS : 21        SubTotal WT :  399      ,           TotalShipment : 21        Total PCS : 21        Total WT :  399      

