From_Date,To_Date
06/20/2023,06/30/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33237437 / 06/20/2023,PU,PCS : 1     WT : 20.00,PU#   10055486,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,VELOX EXPRESS C/O NGL,5701 FORTUNE CIRCLE SOUTH,,"DREXEL GARDENS, IN 46241",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33238511 / 06/21/2023,PU,PCS : 1     WT : 3.00,PU#   10056560,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 6/21/2023 11:24,INTEGRATED ONCOLOGY,3 FOREST PKWY,,"HUNTINGTON, CT 06484",DEL TM : 6/21/2023 11:30,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33238532 / 06/21/2023,PU,PCS : 1     WT : 20.00,PU#   10056581,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 6/21/2023 12:58,VELOX EXPRESS C/O NGL,5701 FORTUNE CIRCLE SOUTH,,"DREXEL GARDENS, IN 46241",DEL TM : 6/21/2023 14:04,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33239378 / 06/23/2023,PU,PCS : 1     WT : 20.00,PU#   10057427,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,Hbya FedEx Express Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33241352 / 06/26/2023,PU,PCS : 1     WT : 20.00,PU#   10059401,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33241389 / 06/26/2023,PU,PCS : 1     WT : 20.00,PU#   10059438,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33241813 / 06/26/2023,PU,PCS : 1     WT : 20.00,PU#   10059862,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33242075 / 06/27/2023,PU,PCS : 1     WT : 20.00,PU#   10060124,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33242093 / 06/27/2023,PU,PCS : 1     WT : 3.00,PU#   10060142,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 6/27/2023 02:28,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 6/27/2023 02:35,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33242102 / 06/27/2023,PU,PCS : 1     WT : 20.00,PU#   10060151,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33242638 / 06/27/2023,PU,PCS : 1     WT : 20.00,PU#   10060687,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 6/27/2023 09:53,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 6/27/2023 09:58,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33242874 / 06/28/2023,PU,PCS : 1     WT : 20.00,PU#   10060923,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33243125 / 06/28/2023,PU,PCS : 1     WT : 20.00,PU#   10061174,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33243494 / 06/29/2023,PU,PCS : 1     WT : 20.00,PU#   10061543,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,33243763 / 06/29/2023,PU,PCS : 1     WT : 20.00,PU#   10061812,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 52        Total PCS : 52        Total WT :  987      
,,,,,,,,,,,,,,,           Shipment : 52        SubTotal PCS : 52        SubTotal WT :  987      ,           TotalShipment : 52        Total PCS : 52        Total WT :  987      

