From_Date,To_Date
08/15/2023,08/25/2023

CourierId,VoucherNum,Courier_type,pieces,PickupId,VoucherNum2,pAddr1,Paddr21,City_State,Pu_Tm,VoucherNum3,dAddr1,Paddr22,Dcity_Dstate,Del_Tm,Textbox37,Total_Amount
,33426830 / 08/22/2023,PU,PCS : 1     WT : 50.00,PU#   10244831,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/22/2023 02:41,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/22/2023 02:49,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33426875 / 08/22/2023,PU,PCS : 1     WT : 3.00,PU#   10244876,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/22/2023 06:19,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/22/2023 06:22,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33426916 / 08/22/2023,PU,PCS : 1     WT : 151.00,PU#   10244917,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 8/22/2023 03:52,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 8/22/2023 03:54,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429090 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10247091,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429169 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10247170,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429367 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10247368,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/23/2023 05:13,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/23/2023 05:16,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429442 / 08/23/2023,PU,PCS : 1     WT : 50.00,PU#   10247443,PORT PLASTICS,550 E. TRIMBLE ROAD #A,,"SAN JOSE, CA 95131",PU TM : 8/23/2023 04:11,ALPHA MACHINE,933 CHITTENDEN LANE,,"CAPITOLA, CA 95010",DEL TM : 8/23/2023 04:18,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429501 / 08/23/2023,PU,PCS : 1     WT : 3.00,PU#   10247502,FEDEX SAMEDAY SERVICE,C/O IBC MESSENGER INC,,"DORAL, FL 33126",PU TM : 8/23/2023 07:46,CITY NATIONAL BANK OF FLORIDA,2855 S LE JEUNE RD,,"COCONUT GROVE, FL 33134",DEL TM : 8/23/2023 07:49,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429591 / 08/23/2023,PU,PCS : 1     WT : 151.00,PU#   10247592,FEDEX STATION,4344 N PORT CENTER WAY,,"PORTLAND, OR 97217",PU TM : 8/23/2023 05:21,CRC HEALTH OREGON INC,324 NORTHWEST DAVIS ST,,"PORTLAND, OR 97209",DEL TM : 8/23/2023 05:24,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429670 / 08/23/2023,PU,PCS : 1     WT : 24.00,PU#   10247671,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/23/2023 07:56,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : 8/23/2023 07:57,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33432106 / 08/24/2023,PU,PCS : 1     WT : 24.00,PU#   10250101,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33433318 / 08/25/2023,PU,PCS : 1     WT : 24.00,PU#   10251313,NOTHING BUNDT CAKES,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/25/2023 00:41,"PARKHILL, PHYLLIS",2100 SPACE PARK DR.,,"CLEAR LAKE, TX 77058",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33416652 / 08/16/2023,PU,PCS : 1     WT : 20.00,PU#   10234665,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33417139 / 08/16/2023,PU,PCS : 1     WT : 20.00,PU#   10235152,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33424231 / 08/21/2023,PU,PCS : 1     WT : 20.00,PU#   10242238,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33424362 / 08/21/2023,PU,PCS : 1     WT : 20.00,PU#   10242369,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33426641 / 08/22/2023,PU,PCS : 1     WT : 20.00,PU#   10244642,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33426772 / 08/22/2023,PU,PCS : 1     WT : 3.00,PU#   10244773,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/22/2023 05:08,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 8/22/2023 05:11,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33426951 / 08/22/2023,PU,PCS : 1     WT : 20.00,PU#   10244952,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/22/2023 06:26,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 8/22/2023 06:29,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429185 / 08/23/2023,PU,PCS : 1     WT : 20.00,PU#   10247186,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429302 / 08/23/2023,PU,PCS : 1     WT : 20.00,PU#   10247303,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : ,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : ,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429647 / 08/23/2023,PU,PCS : 1     WT : 20.00,PU#   10247648,AUTOMATION RV (F5505) ,304 W BAY AREA BLVD.,,"FONDREN, TX 77598",PU TM : 8/23/2023 07:55,FedEx Ship Center,12606 Fuqua St,,"HOUSTON, TX 77034",DEL TM : 8/23/2023 07:58,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,33429971 / 08/23/2023,PU,PCS : 1     WT : 3.00,PU#   10247966,PARK RIDGE HOSPITAL,100 HOSPITAL DR,,"HENDERSONVILLE, NC 28792",PU TM : 8/23/2023 11:20,FedEx Ship Center,620 Ferncliff Park Dr,,"FLETCHER, NC 28732",DEL TM : 8/23/2023 11:23,,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      
,,,,,,,,,,,,,,,           Shipment : 57        SubTotal PCS : 57        SubTotal WT :  1312      ,           TotalShipment : 57        Total PCS : 57        Total WT :  1312      

